watt-good,13,1,uniform,0,7
watt-good,13,3,uniform,0,7
watt-good,13,3,pasls,0,7
watt-good,14,12345,genie,0,7
watt-good,14,3,uniform,0,7
watt-good,14,3,genie,0,7
watt-good,14,3,pasls,0,7
watt-good,13,5,uniform,0,7
watt-good,13,12345,uniform,0,7
watt-good,13,2,uniform,0,7
watt-good,14,12345,uniform,0,7
watt-good,14,2,uniform,0,7
watt-good,14,5,uniform,0,7
watt-good,14,1,uniform,0,7
watt-good,13,4,uniform,0,7
watt-good,14,4,uniform,0,7
watt-good,13,12345,pasls,0,7
watt-good,13,5,genie,0,7
watt-good,14,4,pasls,0,7
watt-good,13,1,genie,0,7
watt-good,14,1,pasls,0,7
watt-good,14,12345,pasls,0,7
watt-good,14,2,pasls,0,7
watt-good,13,2,pasls,0,7
watt-good,13,1,pasls,0,7
watt-good,13,4,pasls,0,7
watt-good,13,3,genie,0,7
watt-good,14,5,pasls,0,7
watt-good,13,4,genie,0,7
watt-good,13,12345,genie,0,7
watt-good,13,2,genie,0,7
watt-good,14,4,genie,0,7
watt-good,14,1,genie,0,7
watt-good,14,5,genie,0,7
watt-good,14,2,genie,0,7
watt-good,13,5,pasls,0,7
watt-good,16,3,genie,7,7
watt-good,15,1,pasls,0,7
watt-good,16,1,genie,6,7
watt-good,16,2,genie,5,7
watt-good,16,4,genie,7,7
watt-good,15,1,uniform,0,7
watt-good,15,1,genie,1,7
watt-good,15,4,pasls,0,7
watt-good,15,2,uniform,0,7
watt-good,16,2,pasls,0,7
watt-good,16,3,pasls,0,7
watt-good,16,5,genie,7,7
watt-good,15,5,pasls,0,7
watt-good,15,12345,uniform,0,7
watt-good,16,12345,genie,7,7
watt-good,15,4,genie,1,7
watt-good,15,3,genie,1,7
watt-good,15,2,pasls,0,7
watt-good,15,4,uniform,0,7
watt-good,16,1,pasls,0,7
watt-good,15,3,uniform,0,7
watt-good,15,3,pasls,0,7
watt-good,16,2,uniform,0,7
watt-good,15,2,genie,0,7
watt-good,15,12345,genie,0,7
watt-good,16,1,uniform,0,7
watt-good,15,5,uniform,0,7
watt-good,15,12345,pasls,0,7
watt-good,17,1,genie,7,7
watt-good,16,3,uniform,0,7
watt-good,15,5,genie,0,7
watt-good,17,2,genie,7,7
watt-good,17,3,genie,7,7
watt-good,17,4,genie,7,7
watt-good,17,5,genie,7,7
watt-good,16,4,uniform,0,7
watt-good,16,4,pasls,0,7
watt-good,17,12345,genie,7,7
watt-good,16,5,uniform,0,7
watt-good,17,2,uniform,0,7
watt-good,16,5,pasls,0,7
watt-good,18,1,genie,7,7
watt-good,16,12345,uniform,0,7
watt-good,18,1,stack,7,7
watt-good,16,12345,pasls,0,7
watt-good,18,2,genie,7,7
watt-good,17,1,pasls,0,7
watt-good,17,1,uniform,0,7
watt-good,18,3,stack,7,7
watt-good,18,3,genie,7,7
watt-good,17,2,pasls,0,7
watt-good,17,3,uniform,0,7
watt-good,17,4,pasls,0,7
watt-good,17,4,uniform,0,7
watt-good,17,3,pasls,0,7
watt-good,17,5,uniform,0,7
watt-good,17,5,pasls,0,7
watt-good,18,4,stack,7,7
watt-good,17,12345,uniform,0,7
watt-good,18,4,genie,7,7
watt-good,18,5,stack,7,7
watt-good,13,2,stack,0,7
watt-good,13,1,stack,0,7
watt-good,18,5,genie,7,7
watt-good,17,12345,pasls,0,7
watt-good,18,12345,genie,7,7
watt-good,19,1,stack,7,7
watt-good,19,1,genie,7,7
watt-good,13,5,stack,0,7
watt-good,19,2,stack,7,7
watt-good,14,12345,stack,0,7
watt-good,19,2,genie,7,7
watt-good,14,3,stack,0,7
watt-good,19,3,genie,7,7
watt-good,13,12345,stack,0,7
watt-good,18,1,uniform,0,7
watt-good,14,4,stack,0,7
watt-good,19,3,stack,7,7
watt-good,18,1,pasls,0,7
watt-good,14,2,stack,0,7
watt-good,18,2,pasls,0,7
watt-good,19,4,genie,7,7
watt-good,19,4,stack,7,7
watt-good,13,3,stack,0,7
watt-good,19,5,stack,7,7
watt-good,19,5,genie,7,7
watt-good,19,12345,stack,7,7
watt-good,19,12345,genie,7,7
watt-good,18,2,uniform,0,7
watt-good,18,3,pasls,1,7
watt-good,20,1,stack,7,7
watt-good,20,1,genie,7,7
watt-good,18,3,uniform,0,7
watt-good,14,1,stack,0,7
watt-good,18,4,uniform,0,7
watt-good,20,2,stack,7,7
watt-good,20,2,genie,7,7
watt-good,13,4,stack,0,7
watt-good,15,1,stack,0,7
watt-good,14,5,stack,0,7
watt-good,20,3,genie,7,7
watt-good,20,3,stack,7,7
watt-good,20,4,stack,7,7
watt-good,18,12345,uniform,0,7
watt-good,18,4,pasls,0,7
watt-good,18,12345,pasls,0,7
watt-good,20,4,genie,7,7
watt-good,18,5,uniform,0,7
watt-good,20,5,stack,7,7
watt-good,19,4,pasls,1,7
watt-good,19,3,pasls,2,7
watt-good,20,5,genie,7,7
watt-good,16,1,stack,0,7
watt-good,18,5,pasls,0,7
watt-good,16,2,stack,0,7
watt-good,20,12345,genie,7,7
watt-good,20,12345,stack,7,7
watt-good,15,4,stack,0,7
watt-good,19,1,uniform,0,7
watt-good,19,1,pasls,0,7
watt-good,19,2,pasls,0,7
watt-good,19,2,uniform,0,7
watt-good,15,2,stack,0,7
watt-good,15,5,stack,0,7
watt-good,19,4,uniform,0,7
watt-good,19,3,uniform,0,7
watt-good,20,1,pasls,2,7
watt-good,19,12345,pasls,0,7
watt-good,19,5,uniform,0,7
watt-good,16,3,stack,0,7
watt-good,19,5,pasls,0,7
watt-good,19,12345,uniform,0,7
watt-good,15,3,stack,0,7
watt-good,20,1,uniform,0,7
watt-good,20,3,pasls,2,7
watt-good,20,2,uniform,0,7
watt-good,15,12345,stack,0,7
watt-good,20,3,uniform,0,7
watt-good,20,2,pasls,0,7
watt-good,20,4,pasls,1,7
watt-good,20,4,uniform,0,7
watt-good,20,12345,uniform,0,7
watt-mod,13,1,uniform,0,7
watt-good,20,5,pasls,0,7
watt-good,17,4,stack,5,7
watt-mod,13,3,uniform,0,7
watt-mod,13,2,genie,0,7
watt-good,20,5,uniform,0,7
watt-mod,13,12345,uniform,0,7
watt-mod,14,1,uniform,0,7
watt-good,20,12345,pasls,0,7
watt-good,16,4,stack,0,7
watt-mod,13,2,uniform,0,7
watt-mod,13,4,uniform,0,7
watt-mod,13,5,uniform,0,7
watt-mod,13,3,genie,0,7
watt-good,17,3,stack,2,7
watt-mod,13,4,genie,0,7
watt-mod,13,1,genie,0,7
watt-good,17,5,stack,2,7
watt-mod,13,5,genie,0,7
watt-good,17,1,stack,3,7
watt-good,16,12345,stack,0,7
watt-good,17,2,stack,1,7
watt-mod,13,12345,genie,0,7
watt-mod,14,2,uniform,0,7
watt-good,17,12345,stack,4,7
watt-mod,14,3,uniform,0,7
watt-mod,14,1,genie,0,7
watt-mod,14,4,uniform,0,7
watt-mod,14,2,genie,0,7
watt-mod,14,3,genie,0,7
watt-mod,14,5,uniform,0,7
watt-mod,14,12345,uniform,0,7
watt-good,16,5,stack,0,7
watt-mod,15,2,uniform,0,7
watt-mod,14,4,genie,0,7
watt-mod,15,3,uniform,0,7
watt-mod,15,1,uniform,0,7
watt-mod,14,5,genie,0,7
watt-mod,15,4,genie,0,7
watt-mod,15,4,uniform,0,7
watt-mod,14,12345,genie,0,7
watt-mod,15,1,genie,0,7
watt-mod,16,1,genie,3,7
watt-mod,15,2,genie,0,7
watt-mod,15,5,uniform,0,7
watt-mod,16,2,genie,3,7
watt-mod,15,5,genie,0,7
watt-mod,15,3,genie,0,7
watt-mod,15,12345,genie,0,7
watt-mod,16,4,genie,5,7
watt-mod,15,12345,uniform,0,7
watt-mod,17,3,genie,7,7
watt-good,18,2,stack,5,7
watt-mod,16,3,uniform,0,7
watt-good,18,12345,stack,6,7
watt-mod,17,4,genie,7,7
watt-mod,16,1,uniform,0,7
watt-mod,17,1,genie,6,7
watt-mod,16,12345,genie,6,7
watt-mod,16,3,genie,3,7
watt-mod,17,12345,genie,7,7
watt-mod,16,2,uniform,0,7
watt-mod,17,2,genie,4,7
watt-mod,17,5,genie,6,7
watt-mod,18,1,genie,6,7
watt-mod,18,2,genie,7,7
watt-mod,16,4,uniform,0,7
watt-mod,18,3,genie,7,7
watt-mod,16,5,genie,3,7
watt-mod,16,5,uniform,0,7
watt-mod,18,4,genie,7,7
watt-mod,17,5,uniform,0,7
watt-mod,18,5,genie,7,7
watt-mod,16,12345,uniform,0,7
watt-mod,17,12345,uniform,0,7
watt-mod,17,1,uniform,0,7
watt-mod,18,12345,genie,7,7
watt-mod,17,2,uniform,0,7
watt-mod,17,3,uniform,0,7
watt-mod,19,1,genie,7,7
watt-mod,17,4,uniform,0,7
watt-mod,18,1,uniform,0,7
watt-mod,19,2,genie,7,7
watt-mod,19,3,genie,7,7
watt-mod,18,2,uniform,0,7
watt-mod,18,3,uniform,0,7
watt-mod,13,2,stack,0,7
watt-mod,19,4,genie,7,7
watt-mod,18,5,uniform,0,7
watt-mod,19,1,uniform,0,7
watt-mod,18,4,uniform,0,7
watt-mod,19,5,genie,7,7
watt-mod,13,4,stack,0,7
watt-mod,19,12345,genie,7,7
watt-mod,13,1,stack,0,7
watt-mod,18,12345,uniform,0,7
watt-mod,14,1,stack,0,7
watt-mod,14,3,stack,0,7
watt-mod,20,1,genie,7,7
watt-mod,20,2,genie,7,7
watt-mod,13,3,stack,0,7
watt-mod,19,2,uniform,0,7
watt-mod,19,5,uniform,0,7
watt-mod,20,3,genie,7,7
watt-mod,13,12345,stack,0,7
watt-mod,19,3,uniform,0,7
watt-mod,13,5,stack,0,7
watt-mod,20,5,genie,7,7
watt-mod,20,4,genie,7,7
watt-mod,19,4,uniform,0,7
watt-mod,19,12345,uniform,0,7
watt-mod,20,12345,genie,7,7
watt-mod,14,2,stack,0,7
watt-mod,14,12345,stack,0,7
watt-mod,21,1,stack,7,7
watt-mod,15,1,stack,0,7
watt-mod,21,1,genie,7,7
watt-mod,20,1,uniform,0,7
watt-mod,14,4,stack,0,7
watt-mod,21,2,genie,7,7
watt-mod,21,3,genie,7,7
watt-mod,20,12345,uniform,0,7
watt-mod,21,3,stack,7,7
watt-mod,20,2,uniform,0,7
watt-mod,21,4,genie,7,7
watt-mod,20,3,uniform,0,7
watt-mod,21,5,genie,7,7
watt-mod,15,12345,stack,0,7
watt-mod,14,5,stack,0,7
watt-mod,21,12345,stack,7,7
watt-mod,21,12345,genie,7,7
watt-mod,20,4,uniform,0,7
watt-mod,20,5,uniform,0,7
watt-mod,21,1,uniform,0,7
watt-mod,15,4,stack,0,7
watt-mod,15,5,stack,0,7
watt-mod,22,1,stack,7,7
watt-mod,22,1,genie,7,7
watt-mod,22,2,genie,7,7
watt-mod,15,2,stack,0,7
watt-mod,22,3,stack,7,7
watt-mod,15,3,stack,0,7
watt-mod,22,3,genie,7,7
watt-mod,22,4,genie,7,7
watt-mod,22,4,stack,7,7
watt-mod,16,1,stack,0,7
watt-mod,22,5,genie,7,7
watt-mod,16,4,stack,0,7
watt-mod,22,12345,stack,7,7
watt-mod,16,3,stack,0,7
watt-mod,16,5,stack,0,7
watt-mod,22,12345,genie,7,7
watt-mod,21,2,uniform,0,7
watt-mod,21,12345,uniform,0,7
watt-mod,21,4,uniform,0,7
watt-mod,21,3,uniform,0,7
watt-mod,16,12345,stack,0,7
watt-mod,16,2,stack,0,7
watt-mod,18,4,stack,2,7
watt-mod,19,1,stack,2,7
watt-mod,17,5,stack,0,7
watt-mod,22,3,uniform,0,7
watt-mod,22,5,uniform,0,7
watt-mod,22,2,uniform,0,7
watt-mod,21,5,uniform,0,7
watt-mod,17,3,stack,0,7
watt-mod,22,1,uniform,0,7
watt-mod,18,2,stack,1,7
watt-mod,18,3,stack,1,7
watt-mod,17,2,stack,0,7
watt-mod,22,12345,uniform,0,7
watt-mod,17,1,stack,0,7
watt-mod,17,4,stack,1,7
watt-mod,22,4,uniform,0,7
watt-mod,19,2,stack,3,7
watt-mod,18,5,stack,1,7
watt-mod,17,12345,stack,0,7
watt-mod,18,12345,stack,3,7
watt-mod,19,3,stack,2,7
watt-mod,18,1,stack,0,7
watt-mod,20,4,stack,6,7
watt-mod,19,12345,stack,3,7
watt-mod,19,5,stack,1,7
watt-mod,19,4,stack,5,7
watt-mod,20,1,stack,5,7
watt-mod,20,5,stack,6,7
watt-mod,20,2,stack,4,7
watt-mod,20,12345,stack,4,7
watt-mod,21,2,stack,6,7
watt-mod,20,3,stack,5,7
watt-mod,21,5,stack,6,7
watt-mod,22,5,stack,6,7
watt-mod,22,2,stack,6,7
watt-mod,21,4,stack,6,7
DONE 372 rows
